AO_AVAILDAYS,SERVICE
159292.32,Air Force
143901.84,Air Force
151755.12,Air Force
174212.88,Air Force
82626.72,Air Force
70656.72,Air Force
158124.72,Air Force
173910.0,Air Force
167051.52,Air Force
163518.72,Air Force
163003.92,Air Force
169708.32,Air Force
142763.52,Air Force
138388.32,Air Force
167557.2,Air Force
152720.4,Air Force
175079.28,Air Force
100506.96,Air Force
172963.68,Air Force
124987.2,Air Force
128026.32,Air Force
160639.2,Air Force
184291.68,Air Force
161414.4,Air Force
151649.52,Air Force
123500.4,Air Force
183250.32,Air Force
99900.72,Air Force
162706.08,Air Force
95994.72,Air Force
115785.6,Air Force
118826.88,Air Force
37354.8,Air Force
143620.08,Air Force
178150.08,Air Force
121668.48,Air Force
153567.12,Air Force
173494.32,Air Force
171774.0,Air Force
105116.4,Air Force
136006.8,Air Force
156454.08,Air Force
165949.2,Air Force
69880.32,Air Force
116541.6,Air Force
166753.92,Air Force
141183.12,Air Force
178121.28,Air Force
152607.12,Air Force
132935.28,Air Force
48613.44,Air Force
77774.88,Air Force
83027.28,Air Force
100538.64,Air Force
83259.12,Air Force
136525.92,Air Force
169289.28,Air Force
37811.28,Air Force
170971.2,Air Force
167701.68,Air Force
109409.28,Air Force
102950.88,Air Force
91615.92,Air Force
136218.48,Air Force
120588.96,Air Force
56652.0,Air Force
157584.0,Air Force
153775.92,Air Force
174301.2,Air Force
185105.28,Air Force
171049.68,Air Force
58772.88,Air Force
137283.6,Air Force
182437.92,Air Force
95890.8,Air Force
129081.12,Air Force
153634.8,Air Force
117633.6,Air Force
94329.6,Air Force
112342.32,Air Force
87502.08,Air Force
74290.8,Air Force
38070.72,Air Force
166840.08,Air Force
151456.08,Air Force
115529.52,Air Force
124912.32,Air Force
0.0,Air Force
164760.48,Air Force
139988.4,Air Force
181261.68,Air Force
129180.48,Air Force
111136.8,Air Force
151271.52,Air Force
174462.0,Air Force
175926.48,Air Force
210816.0,Air Force
170202.0,Air Force
201267.12,Air Force
192138.72,Air Force
134040.72,Air Force
199201.2,Air Force
204415.2,Air Force
184322.4,Air Force
182154.48,Air Force
203445.12,Air Force
53375.28,Air Force
125184.48,Air Force
94639.2,Air Force
167834.4,Air Force
203373.36,Air Force
191460.72,Air Force
197826.48,Air Force
181117.2,Air Force
27952.08,Air Force
138732.0,Air Force
93251.28,Air Force
132554.88,Air Force
68407.68,Air Force
88583.52,Air Force
71556.72,Air Force
56972.4,Air Force
72928.08,Air Force
16500.72,Air Force
196878.0,Air Force
210816.0,Air Force
0.0,Air Force
109632.0,Air Force
77562.48,Air Force
121808.4,Air Force
93742.08,Air Force
91432.08,Air Force
102076.32,Air Force
61084.08,Air Force
117459.6,Air Force
113039.52,Air Force
24250.32,Air Force
86985.6,Air Force
101240.4,Air Force
76371.12,Air Force
140152.8,Air Force
67516.32,Air Force
123499.2,Air Force
74691.6,Air Force
31769.52,Air Force
100079.28,Air Force
100639.68,Air Force
118690.08,Air Force
67318.08,Air Force
76707.12,Air Force
59114.4,Air Force
115073.52,Air Force
67046.4,Air Force
92606.88,Air Force
123514.32,Air Force
71202.48,Air Force
126481.2,Air Force
133011.12,Air Force
171391.92,Air Force
189836.88,Air Force
171614.4,Air Force
0.0,Air Force
172117.92,Air Force
165416.4,Air Force
141106.32,Air Force
37166.88,Air Force
143858.88,Air Force
50985.12,Air Force
151832.4,Air Force
163954.32,Air Force
174409.2,Air Force
179181.6,Air Force
145499.52,Air Force
155725.68,Air Force
159212.4,Air Force
8076.72,Air Force
173126.4,Air Force
179670.0,Air Force
164100.0,Air Force
197333.52,Air Force
192391.92,Air Force
187885.2,Air Force
177475.68,Air Force
185317.2,Air Force
175261.68,Air Force
198603.12,Air Force
195289.2,Air Force
181497.6,Air Force
159579.12,Air Force
182448.0,Air Force
177585.6,Air Force
176227.92,Air Force
192720.72,Air Force
170731.2,Air Force
195229.92,Air Force
192866.4,Air Force
186796.08,Air Force
177330.72,Air Force
192780.48,Air Force
195298.08,Air Force
175519.92,Air Force
153935.28,Air Force
188128.08,Air Force
189072.0,Air Force
176404.8,Air Force
193969.68,Air Force
197836.32,Air Force
185223.6,Air Force
174149.28,Air Force
188061.6,Air Force
179242.8,Air Force
185540.4,Air Force
187395.6,Air Force
185035.2,Air Force
184227.12,Air Force
173224.8,Air Force
187705.68,Air Force
89770.8,Air Force
90073.2,Air Force
37357.68,Air Force
194386.32,Air Force
70635.6,Air Force
162240.48,Air Force
84124.08,Air Force
112797.12,Air Force
160838.4,Air Force
189191.52,Air Force
189499.92,Air Force
197094.0,Air Force
118903.68,Air Force
173903.28,Air Force
150026.4,Air Force
165716.4,Air Force
121471.68,Air Force
177083.28,Air Force
195479.52,Air Force
141725.28,Air Force
123548.4,Air Force
149759.28,Air Force
170505.6,Air Force
87640.8,Air Force
0.0,Air Force
133266.0,Air Force
136987.2,Air Force
142500.0,Air Force
0.0,Air Force
197740.08,Air Force
146138.4,Air Force
189080.88,Air Force
157701.12,Air Force
189678.0,Air Force
178261.68,Air Force
201017.28,Air Force
200568.48,Air Force
197129.52,Air Force
170473.68,Air Force
153812.4,Air Force
149225.52,Air Force
141886.32,Air Force
194758.08,Air Force
153172.8,Air Force
136110.48,Air Force
183204.48,Air Force
123607.92,Air Force
139823.52,Air Force
170513.28,Air Force
164030.4,Air Force
132445.92,Air Force
86772.48,Air Force
153705.6,Air Force
177278.4,Air Force
202710.0,Air Force
143528.88,Air Force
154532.4,Air Force
168735.12,Air Force
187009.2,Air Force
189207.6,Air Force
141417.6,Air Force
128186.88,Air Force
118632.72,Air Force
191904.48,Air Force
116038.32,Air Force
159873.6,Air Force
173400.72,Air Force
144075.6,Air Force
92989.2,Air Force
104505.6,Air Force
129315.84,Air Force
103504.08,Air Force
171115.68,Air Force
163077.6,Air Force
179036.88,Air Force
178562.4,Air Force
106300.8,Air Force
194592.72,Air Force
89643.12,Air Force
124450.8,Air Force
118795.68,Air Force
158485.68,Air Force
131698.32,Air Force
132055.68,Air Force
150695.52,Air Force
185512.32,Air Force
166054.08,Air Force
176460.72,Air Force
76779.12,Air Force
103876.32,Air Force
164850.0,Air Force
164161.2,Air Force
196249.68,Air Force
176714.88,Air Force
166218.48,Air Force
140784.0,Air Force
149464.08,Air Force
138023.28,Air Force
167392.08,Air Force
105182.88,Air Force
183562.8,Air Force
127572.48,Air Force
102036.48,Air Force
177330.0,Air Force
166279.2,Air Force
139854.0,Air Force
85299.12,Air Force
166264.32,Air Force
175659.6,Air Force
176987.52,Air Force
150299.52,Air Force
123396.72,Air Force
114208.08,Air Force
176365.2,Air Force
111904.08,Air Force
189595.92,Air Force
175363.2,Air Force
194425.68,Air Force
162772.32,Air Force
165415.68,Air Force
178398.72,Air Force
163188.72,Air Force
116436.72,Air Force
163615.68,Air Force
116745.6,Air Force
165443.28,Air Force
177461.28,Air Force
130321.68,Air Force
188857.2,Air Force
191406.72,Air Force
194168.88,Air Force
147659.52,Air Force
116651.28,Air Force
160099.2,Air Force
59844.72,Air Force
179426.88,Air Force
173588.4,Air Force
160246.08,Air Force
97224.0,Air Force
182188.8,Air Force
191638.8,Air Force
189180.72,Air Force
184124.4,Air Force
195461.28,Air Force
173674.08,Air Force
113994.0,Air Force
166614.0,Air Force
173220.48,Air Force
158080.32,Air Force
134830.8,Air Force
184762.08,Air Force
193404.72,Air Force
195162.72,Air Force
151193.28,Air Force
152670.48,Air Force
164789.28,Air Force
196316.88,Air Force
151942.8,Air Force
159342.72,Air Force
196335.6,Air Force
190855.92,Air Force
189934.32,Air Force
175488.0,Air Force
172221.6,Air Force
144271.68,Air Force
150557.52,Air Force
181468.8,Air Force
145413.6,Air Force
202086.0,Air Force
189407.76,Air Force
199732.8,Air Force
183922.8,Air Force
161343.84,Air Force
187987.68,Air Force
200522.4,Air Force
188034.72,Air Force
180096.72,Air Force
191524.8,Air Force
192000.72,Air Force
175986.72,Air Force
197706.0,Air Force
132130.8,Air Force
181182.72,Air Force
189595.92,Air Force
198066.0,Air Force
161625.6,Air Force
180187.92,Air Force
170982.48,Air Force
175895.52,Air Force
129349.2,Air Force
190288.08,Air Force
171653.76,Air Force
159871.92,Air Force
153271.92,Air Force
190189.68,Air Force
187002.72,Air Force
192714.72,Air Force
191590.08,Air Force
198744.72,Air Force
194924.88,Air Force
143224.08,Air Force
198169.92,Air Force
202324.8,Air Force
204300.48,Air Force
145009.68,Air Force
187812.72,Air Force
45267.12,Air Force
60365.52,Air Force
23374.32,Air Force
27221.52,Air Force
23545.68,Air Force
57230.4,Air Force
21300.0,Air Force
19759.92,Air Force
38599.68,Air Force
54603.6,Air Force
43397.52,Air Force
69515.52,Air Force
95413.2,Air Force
92131.68,Air Force
161358.72,Air Force
182728.8,Air Force
138597.6,Air Force
174642.48,Air Force
157296.0,Air Force
163051.92,Air Force
129471.12,Air Force
185538.72,Air Force
192789.6,Air Force
128346.48,Air Force
167362.8,Air Force
194758.8,Air Force
165690.48,Air Force
162702.72,Air Force
174469.2,Air Force
119390.4,Air Force
157663.68,Air Force
177835.68,Air Force
164006.88,Air Force
6982.8,Air Force
33029.28,Air Force
19863.12,Air Force
29226.48,Air Force
141470.88,Air Force
165030.0,Air Force
22430.4,Air Force
166242.72,Air Force
149832.72,Air Force
0.0,Air Force
119574.0,Air Force
0.0,Air Force
141481.68,Air Force
103420.32,Air Force
147887.28,Air Force
0.0,Air Force
171773.52,Air Force
191310.48,Air Force
199654.08,Air Force
147979.68,Air Force
164779.2,Air Force
174138.0,Air Force
195237.12,Air Force
152481.12,Air Force
180654.72,Air Force
144991.2,Air Force
137504.88,Air Force
192181.2,Air Force
182256.0,Air Force
209440.08,Air Force
139490.88,Air Force
210816.0,Air Force
140591.28,Air Force
146775.6,Air Force
130300.8,Air Force
25.92,Air Force
134343.6,Air Force
131992.8,Air Force
109187.52,Air Force
0.0,Air Force
180605.28,Air Force
173067.12,Air Force
50917.2,Air Force
12022.08,Air Force
120.0,Air Force
77374.8,Air Force
41127.12,Air Force
74741.28,Air Force
177040.8,Air Force
112414.32,Air Force
137634.0,Air Force
118579.2,Air Force
144261.12,Air Force
95256.48,Air Force
129103.2,Air Force
118114.32,Air Force
116122.08,Air Force
42164.4,Air Force
41986.32,Air Force
0.0,Air Force
0.0,Air Force
0.0,Air Force
11389.92,Air Force
12391.92,Air Force
82909.2,Air Force
93991.92,Air Force
61554.72,Air Force
153157.92,Air Force
103334.4,Air Force
71109.12,Air Force
22674.0,Air Force
29466.0,Air Force
7606.08,Air Force
0.0,Air Force
0.0,Air Force
92604.48,Air Force
167584.8,Air Force
0.0,Air Force
99633.6,Air Force
28783.2,Air Force
0.0,Air Force
122521.92,Air Force
0.0,Air Force
39854.4,Air Force
126653.28,Air Force
118034.4,Air Force
125664.0,Air Force
81277.92,Air Force
48048.72,Air Force
69645.6,Air Force
83155.92,Air Force
133079.52,Air Force
158997.6,Air Force
119659.92,Air Force
135846.0,Air Force
19201.92,Air Force
20140.32,Air Force
63014.4,Air Force
103413.6,Air Force
87169.92,Air Force
44066.88,Air Force
54794.4,Air Force
154268.4,Air Force
106433.28,Air Force
130517.52,Air Force
88027.92,Air Force
38322.0,Air Force
84888.72,Air Force
152516.4,Air Force
127383.6,Air Force
114021.6,Air Force
143969.28,Air Force
164190.72,Air Force
167278.8,Air Force
87505.2,Air Force
110347.92,Air Force
135845.28,Air Force
64239.6,Air Force
98300.4,Air Force
134557.92,Air Force
3404.4,Air Force
107962.08,Air Force
0.0,Air Force
87446.88,Air Force
94488.0,Air Force
68670.48,Air Force
116783.52,Air Force
37806.72,Air Force
148917.12,Air Force
1170.0,Air Force
89544.0,Air Force
42845.28,Air Force
74401.92,Air Force
34189.2,Air Force
87582.48,Air Force
404.4,Air Force
163585.92,Air Force
131284.8,Air Force
12100.8,Air Force
152291.52,Air Force
116167.92,Air Force
153663.6,Air Force
147077.28,Air Force
65459.28,Air Force
0.0,Air Force
97258.8,Air Force
89594.4,Air Force
47542.8,Air Force
77712.24,Air Force
153654.72,Air Force
8389.92,Air Force
7431.12,Air Force
79317.6,Air Force
154060.8,Air Force
0.0,Air Force
114188.88,Air Force
128455.2,Air Force
105875.28,Air Force
130715.28,Air Force
76890.72,Air Force
76658.88,Air Force
106494.48,Air Force
145147.92,Air Force
178183.2,Air Force
117680.88,Air Force
172447.92,Air Force
107751.12,Air Force
144503.28,Air Force
114628.32,Air Force
143172.0,Air Force
142483.92,Air Force
143242.08,Air Force
143030.4,Air Force
133569.12,Air Force
175252.08,Air Force
113377.2,Air Force
144610.8,Air Force
110023.68,Air Force
103908.72,Air Force
170020.08,Air Force
131592.48,Air Force
127954.8,Air Force
155030.4,Air Force
131967.12,Air Force
54973.2,Air Force
105966.72,Air Force
118346.88,Air Force
107566.8,Air Force
138106.08,Air Force
149372.4,Air Force
151365.12,Air Force
159467.28,Air Force
130283.28,Air Force
137508.48,Air Force
140932.08,Air Force
167854.32,Air Force
102380.88,Air Force
100654.32,Air Force
187735.2,Air Force
175746.0,Air Force
30954.72,Air Force
105291.12,Air Force
90779.28,Air Force
163389.12,Air Force
137990.88,Air Force
135602.4,Air Force
99062.88,Air Force
147037.92,Air Force
0.0,Air Force
150712.08,Air Force
146322.72,Air Force
178236.72,Air Force
150453.12,Air Force
154356.0,Air Force
180366.0,Air Force
157064.88,Air Force
129198.0,Air Force
3143.28,Air Force
181966.08,Air Force
125345.52,Air Force
169545.12,Air Force
71399.28,Air Force
197194.8,Air Force
131380.8,Air Force
5735.52,Air Force
7632.48,Air Force
147094.08,Air Force
164917.92,Air Force
24778.08,Air Force
121765.92,Air Force
156670.32,Air Force
156996.72,Air Force
123099.12,Air Force
119148.0,Air Force
156675.12,Air Force
167642.4,Air Force
125248.8,Air Force
121177.68,Air Force
142818.72,Air Force
90998.4,Air Force
114400.32,Air Force
165163.2,Air Force
66900.0,Air Force
175959.12,Air Force
119476.08,Air Force
168727.92,Air Force
129949.68,Air Force
79505.52,Air Force
108849.12,Air Force
146721.12,Air Force
159937.68,Air Force
98132.4,Air Force
138889.68,Air Force
83376.48,Air Force
171445.68,Air Force
140388.0,Air Force
156798.0,Air Force
129589.2,Air Force
144289.92,Air Force
141503.28,Air Force
174523.68,Air Force
102842.88,Air Force
84571.2,Air Force
124974.24,Air Force
126255.6,Air Force
88649.28,Air Force
168259.92,Air Force
109558.8,Air Force
148476.72,Air Force
158561.52,Air Force
124537.2,Air Force
119125.92,Air Force
137059.68,Air Force
157214.4,Air Force
112806.0,Air Force
88647.6,Air Force
120576.0,Air Force
162737.28,Air Force
74124.48,Air Force
49015.2,Air Force
91051.68,Air Force
84845.52,Air Force
160140.0,Air Force
70812.0,Air Force
113292.72,Air Force
135825.12,Air Force
183751.92,Air Force
123973.68,Air Force
132285.12,Air Force
143621.52,Air Force
156734.4,Air Force
82234.8,Air Force
91270.32,Air Force
141540.48,Air Force
164481.12,Air Force
99710.88,Air Force
162701.52,Air Force
118273.92,Air Force
129383.28,Air Force
48127.2,Air Force
99149.52,Air Force
79107.12,Air Force
45817.2,Air Force
152778.72,Air Force
105235.92,Air Force
108043.2,Air Force
137211.6,Air Force
150172.32,Air Force
171942.72,Air Force
152308.32,Air Force
119287.68,Air Force
141277.68,Air Force
158753.52,Air Force
26530.32,Air Force
135888.48,Air Force
183291.6,Air Force
134564.4,Air Force
99773.28,Air Force
174853.92,Air Force
167818.08,Air Force
59048.4,Air Force
141022.08,Air Force
158541.6,Air Force
174026.4,Air Force
145361.52,Air Force
166624.08,Air Force
134911.68,Air Force
135375.12,Air Force
120949.68,Air Force
153698.88,Air Force
141186.48,Air Force
66932.4,Air Force
161664.0,Air Force
163642.08,Air Force
139803.12,Air Force
124404.0,Air Force
127291.92,Air Force
157804.08,Air Force
141493.68,Air Force
177541.68,Air Force
172925.52,Air Force
148087.68,Air Force
147020.88,Air Force
170487.12,Air Force
179518.08,Air Force
174565.2,Air Force
190136.88,Air Force
151867.68,Air Force
81282.0,Air Force
171528.72,Air Force
171301.68,Air Force
198756.48,Air Force
161122.08,Air Force
143995.92,Air Force
96344.4,Air Force
143752.8,Air Force
78486.72,Air Force
179435.28,Air Force
148977.6,Air Force
125919.6,Air Force
132093.12,Air Force
129739.68,Air Force
87382.08,Air Force
78284.88,Air Force
190537.2,Air Force
182194.08,Air Force
166627.68,Air Force
166662.48,Air Force
140995.92,Air Force
176062.32,Air Force
165877.92,Air Force
136826.4,Air Force
136704.48,Air Force
122758.08,Air Force
163600.08,Air Force
117675.12,Air Force
98130.48,Air Force
185147.28,Air Force
167472.48,Air Force
140542.32,Air Force
143724.0,Air Force
89670.0,Air Force
175926.48,Air Force
159464.4,Air Force
181141.68,Air Force
183447.6,Air Force
183176.88,Air Force
159513.12,Air Force
186319.2,Air Force
186691.92,Air Force
97876.08,Air Force
183946.08,Air Force
177887.52,Air Force
186778.08,Air Force
188705.28,Air Force
189582.0,Air Force
180702.72,Air Force
161024.88,Air Force
180456.48,Air Force
187359.6,Air Force
170542.32,Air Force
186008.4,Air Force
121661.28,Air Force
138690.0,Air Force
149494.08,Air Force
184979.52,Air Force
136499.28,Air Force
177790.8,Air Force
152065.68,Air Force
193604.88,Air Force
78763.92,Air Force
124140.72,Air Force
172256.4,Air Force
145746.0,Air Force
122228.4,Air Force
124003.2,Air Force
90744.72,Air Force
164275.68,Air Force
92052.0,Air Force
114964.32,Air Force
177330.72,Air Force
146316.48,Air Force
144160.32,Air Force
123739.68,Air Force
162572.88,Air Force
138804.0,Air Force
153669.6,Air Force
150971.52,Air Force
177357.12,Air Force
165807.6,Air Force
164690.88,Air Force
192894.48,Air Force
176237.52,Air Force
188167.2,Air Force
150672.72,Air Force
92309.52,Air Force
161001.6,Air Force
155110.8,Air Force
152499.6,Air Force
152877.6,Air Force
182409.12,Air Force
156211.68,Air Force
178238.4,Air Force
192579.12,Air Force
153179.28,Air Force
135828.48,Air Force
178039.2,Air Force
139010.88,Air Force
160347.6,Air Force
19873.2,Air Force
112625.52,Air Force
93667.92,Air Force
191313.12,Air Force
173503.68,Air Force
100585.2,Air Force
136117.68,Air Force
160751.52,Air Force
141170.4,Air Force
26212.08,Air Force
148142.4,Air Force
143915.28,Air Force
210240.0,Air Force
78148.8,Air Force
152016.72,Air Force
5776.32,Air Force
128238.48,Air Force
110320.08,Air Force
210240.0,Air Force
4903.92,Air Force
123907.2,Air Force
162.0,Air Force
210240.0,Air Force
180022.8,Air Force
108957.6,Air Force
80683.68,Air Force
146302.08,Air Force
54104.88,Air Force
101602.08,Air Force
144880.08,Air Force
142890.48,Air Force
134474.4,Air Force
