CWT,DATASEGMENT,DOCUMENTNUMBER,EICATEGORY,EICC,EITM,FORCEELEMENT,FSC,FYQTR,FYYearInt,ITEMNAME,ITEMPRICE,JCN,MATLCOST,MATLCOST_ORIG,MONTH_CHAR,MONTH_NUMBER,NIIN,OPCD,PARTISSUEDATE,QTYITEMSISSUED,ROH,SCORECARDGROUP,SERVICE,SUBJCN,TMS,WAITINGCORROTAT,WAITINGHOURS
,MCG,,,G,MK48,,4320,,2011,,549.02,311376,95.2762,549.02,,,012423027,,2011-07-12 00:00:00,1,OF,,MC,168286,D0209,,
,MCG,,CG,G,M-ATV,,2540,,2011,,167.34,311382,29.04,167.34,,,015826769,,2011-07-12 00:00:00,1,OF,,MC,171191,D0036,,
,MCG,,CG,G,M-ATV,,5365,,2011,,1.01,311382,0.1753,1.01,,,000312247,,2011-07-12 00:00:00,1,OF,,MC,179174,D0036,,
,MCG,,CG,G,M-ATV,,5331,,2011,,0.4,311382,0.2082,1.2,,,015234263,,2011-07-12 00:00:00,3,OF,,MC,179174,D0036,,
,MCG,,CG,G,M-ATV,,5340,,2011,,1.64,311382,1.9922,11.48,,,014786423,,2011-07-12 00:00:00,7,OF,,MC,179174,D0036,,
,MCG,,CG,G,M-ATV,,5330,,2011,,17.14,311382,2.9745,17.14,,,015179793,,2011-07-12 00:00:00,1,OF,,MC,179174,D0036,,
,MCG,,CG,G,M-ATV,,5330,,2011,,49.72,311382,17.2567,99.44,,,014463786,,2011-07-12 00:00:00,2,OF,,MC,179174,D0036,,
,MCG,,CG,G,M-ATV,,2530,,2011,,64.08,311382,11.1204,64.08,,,014791954,,2011-07-12 00:00:00,1,OF,,MC,188754,D0036,,
,MCG,,CG,G,M-ATV,,2590,,2011,,13.4,311382,2.3254,13.4,,,014807077,,2011-07-12 00:00:00,1,OF,,MC,166254,D0036,,
,MCG,,CG,G,M-ATV,,3030,,2011,,22.66,311382,3.9324,22.66,,,015764544,,2011-07-12 00:00:00,1,OF,,MC,166254,D0036,,
,MCG,,CG,G,M-ATV,,3040,,2011,,402.2,311382,69.7973,402.2,,,015206693,,2011-07-12 00:00:00,1,OF,,MC,166254,D0036,,
,MCG,,CG,G,M-ATV,,3110,,2011,,68.58,311382,11.9013,68.58,,,001389993,,2011-07-12 00:00:00,1,OF,,MC,166254,D0036,,
,MCG,,CG,G,M-ATV,,5310,,2011,,0.14,311382,0.1215,0.7,,,007387536,,2011-07-12 00:00:00,5,OF,,MC,166254,D0036,,
,MCG,,CG,G,M-ATV,,5325,,2011,,1.08,311382,0.1874,1.08,,,014792006,,2011-07-12 00:00:00,1,OF,,MC,166254,D0036,,
,MCG,,CG,G,M-ATV,,5330,,2011,,17.14,311382,2.9745,17.14,,,015179793,,2011-07-12 00:00:00,1,OF,,MC,166254,D0036,,
,MCG,,CG,G,M-ATV,,6140,,2011,,333.03,311438,57.7936,333.03,,,014851472,,2011-07-12 00:00:00,1,OF,,MC,330855,D0036,,
,MCG,,,G,IMAGE INTENSIFIER,,5855,,2011,,7.63,311468,1.3241,7.63,,,013984284,,2011-07-12 00:00:00,1,OF,,MC,765298,E1154,,
,MCG,,CG,G,MRAP,,2540,,2011,,91.38,311482,15.858,91.38,,,015420899,,2011-07-12 00:00:00,1,OF,,MC,167055,D0025,,
,MCG,,CG,G,MRAP,,5340,,2011,,3,311482,0.5206,3,,,014794552,,2011-07-12 00:00:00,1,OF,,MC,167055,D0025,,
,MCG,,CG,G,MRAP,,2530,,2011,,22.11,311502,3.8369,22.11,,,015423402,,2011-07-12 00:00:00,1,OF,,MC,166342,D0027,,
,MCG,,,G,RF-300,,5820,,2011,,6000,311506,1041.2321,6000,,,015549530,,2011-07-12 00:00:00,1,OF,,MC,191714,A0129,,
,MCG,,TG,G,MK23,,2540,,2011,,106.56,311508,18.4923,106.56,,,014911410,,2011-07-12 00:00:00,1,OF,,MC,167934,D0198,,
,MCG,,TG,G,MK23,,2990,,2011,,64.13,311508,11.129,64.13,,,014955214,,2011-07-12 00:00:00,1,OF,,MC,167934,D0198,,
,MCG,,TG,G,MK23,,6220,,2011,,304.86,311508,52.905,304.86,,,014596969,,2011-07-12 00:00:00,1,OF,,MC,167934,D0198,,
,MCG,,TG,G,MK23,,2530,,2011,,1630.22,311508,282.9062,1630.22,,,014729842,,2011-07-12 00:00:00,1,OF,,MC,166344,D0198,,
,MCG,,TG,G,MK23,,2530,,2011,,47.33,311508,16.4272,94.66,,,014745785,,2011-07-12 00:00:00,2,OF,,MC,166343,D0198,,
,MCG,,TG,G,MK23,,6220,,2011,,304.86,311508,52.905,304.86,,,014596969,,2011-07-12 00:00:00,1,OF,,MC,166344,D0198,,
,MCG,,,G,MAINTENANCE KIT,,5120,,2011,,3.12,311520,0.5414,3.12,,,010932260,,2011-07-12 00:00:00,1,OF,,MC,166394,A7900,,
,MCG,,,G,MAINTENANCE KIT,,5120,,2011,,7.58,311520,1.3154,7.58,,,011186274,,2011-07-12 00:00:00,1,OF,,MC,166394,A7900,,
,MCG,,,G,MAINTENANCE KIT,,5120,,2011,,8.61,311520,1.4942,8.61,,,014357041,,2011-07-12 00:00:00,1,OF,,MC,166526,A7900,,
,MCG,,,G,MAINTENANCE KIT,,5120,,2011,,44.39,311520,7.7034,44.39,,,006589805,,2011-07-12 00:00:00,1,OF,,MC,174521,A7900,,
,MCG,,,G,MAINTENANCE KIT,,5120,,2011,,0.85,311520,0.1475,0.85,,,004398277,,2011-07-12 00:00:00,1,OF,,MC,166526,A7900,,
,MCG,,,G,MAINTENANCE KIT,,5120,,2011,,17.12,311520,2.971,17.12,,,010454886,,2011-07-12 00:00:00,1,OF,,MC,172892,A7900,,
,MCG,,CG,G,MRAP,,5340,,2011,,9.73,311526,1.6885,9.73,,,015407695,,2011-07-12 00:00:00,1,OF,,MC,168338,D0025,,
,MCG,,CG,G,MRAP,,2590,,2011,,54.86,311526,9.5203,54.86,,,015570857,,2011-07-12 00:00:00,1,OF,,MC,166395,D0025,,
,MCG,,CG,G,MRAP,,6220,,2011,,16.83,311526,2.9207,16.83,,,014826113,,2011-07-12 00:00:00,1,OF,,MC,166396,D0025,,
,MCG,,TG,G,MK29,,2990,,2011,,659.34,311630,114.421,659.34,,,014745787,,2011-07-12 00:00:00,1,OF,,MC,166447,D1073,,
,MCG,,,,,,5120,,2011,,8.71,311638,1.5115,8.71,,,002405328,,2011-07-12 00:00:00,1,OF,,MC,166483,D00317K,,
,MCG,,,,,,5305,,2011,,4.7,311646,0.8156,4.7,,,009953440,,2011-07-12 00:00:00,1,OF,,MC,166475,D11587K,,
,MCG,,,G,MEP-003,,2940,,2011,,10.03,311674,8.703,50.15,,,014706444,,2011-07-12 00:00:00,5,OF,,MC,166500,B0891,,
,MCG,,,G,MEP-003,,2940,,2011,,2.6,311682,1.8048,10.4,,,013656535,,2011-07-12 00:00:00,4,OF,,MC,166504,B0891,,
,MCG,,,G,MEP-003,,6240,,2011,,8.89,311682,3.0855,17.78,,,014704272,,2011-07-12 00:00:00,2,OF,,MC,166504,B0891,,
,MCG,,,G,MEP-005,,2940,,2011,,141.93,311732,24.6303,141.93,,,015674018,,2011-07-12 00:00:00,1,OF,,MC,166555,B0953,,
,MCG,,,G,MEP-005,,4330,,2011,,9.19,311732,1.5948,9.19,,,015099371,,2011-07-12 00:00:00,1,OF,,MC,166555,B0953,,
,MCG,,,G,MEP-005,,5920,,2011,,1.34,311732,0.6976,4.02,,,015080784,,2011-07-12 00:00:00,3,OF,,MC,166555,B0953,,
,MCG,,,,,,5895,,2011,,2229,311740,386.8177,2229,,,014072627,,2011-07-12 00:00:00,1,OF,,MC,166538,A19577G,,
,MCG,,,,,,5315,,2011,,3.74,311748,0.649,3.74,,,000590187,,2011-07-12 00:00:00,1,OF,,MC,378655,C70337B,,
,MCG,,,,,,5330,,2011,,11.75,311748,2.0391,11.75,,,013605271,,2011-07-12 00:00:00,1,OF,,MC,345421,C70337B,,
,MCG,,,,,,5305,,2011,,4.01,311748,0.6959,4.01,,,000680508,,2011-07-12 00:00:00,1,OF,,MC,345421,C70337B,,
,MCG,,,,,,4210,,2011,,9.64,311748,1.6729,9.64,,,012595634,,2011-07-12 00:00:00,1,OF,,MC,345421,C70337B,,
,MCG,,,,,,4210,,2011,,37.37,311748,6.4851,37.37,,,011339053,,2011-07-12 00:00:00,1,OF,,MC,345421,C70337B,,
,MCG,,,,,,5133,,2011,,13.49,311748,2.341,13.49,,,010537932,,2011-07-12 00:00:00,1,OF,,MC,352979,C70337B,,
,MCG,,,,,,5136,,2011,,4.26,311748,0.7393,4.26,,,010458592,,2011-07-12 00:00:00,1,OF,,MC,352979,C70337B,,
,MCG,,,,,,5136,,2011,,3.78,311748,0.656,3.78,,,010458593,,2011-07-12 00:00:00,1,OF,,MC,352979,C70337B,,
,MCG,,,,,,5136,,2011,,9.57,311748,1.6608,9.57,,,010458606,,2011-07-12 00:00:00,1,OF,,MC,352979,C70337B,,
,MCG,,,G,MEP-115,,2940,,2011,,70.23,311776,24.3752,140.46,,,015038057,,2011-07-12 00:00:00,2,OF,,MC,166574,B1016,,
,MCG,,,G,MEP-115,,2940,,2011,,13,311776,9.024,52,,,015383526,,2011-07-12 00:00:00,4,OF,,MC,166574,B1016,,
,MCG,,,G,MEP-115,,3930,,2011,,50.72,311776,17.6038,101.44,,,015033287,,2011-07-12 00:00:00,2,OF,,MC,166574,B1016,,
,MCG,,,G,MEP-115,,5331,,2011,,1.94,311776,0.3367,1.94,,,014717464,,2011-07-12 00:00:00,1,OF,,MC,166574,B1016,,
,MCG,,,G,RADIO SET,,2540,,2011,,30.51,311830,5.2947,30.51,,,013835660,,2011-07-12 00:00:00,1,OF,,MC,166586,A0067,,
,MCG,,,,,,1005,,2011,,26.92,311868,4.6717,26.92,,,014531633,,2011-07-12 00:00:00,1,OF,,MC,274358,E01957M,,
,MCG,,,,,,5305,,2011,,0.17,311960,0.059,0.34,,,004094438,,2011-07-12 00:00:00,2,OF,,MC,187764,E11542B,,
,MCG,,,,,,5855,,2011,,2.44,311960,0.4234,2.44,,,014667891,,2011-07-12 00:00:00,1,OF,,MC,187764,E11542B,,
,MCG,,,G,0801-8500,,5120,,2011,,170.84,280736,29.6473,170.84,,,015639861,,2011-06-27 00:00:00,1,OF,,MC,1582799,A7910,,
,MCG,,,G,0801-8500,,6850,,2011,,8.03,280736,1.3935,8.03,,,015171506,,2011-06-27 00:00:00,1,OF,,MC,1583021,A7910,,
,MCG,,,G,0801-8500,,5120,,2011,,10.78,280736,1.8707,10.78,,,015643409,,2011-06-27 00:00:00,1,OF,,MC,1583219,A7910,,
,MCG,,,G,0801-8500,,5120,,2011,,17.47,280736,9.0952,52.41,,,002771256,,2011-06-27 00:00:00,3,OF,,MC,1629796,A7910,,
,MCG,,,G,0801-8500,,5140,,2011,,88.28,280736,15.32,88.28,,,015643829,,2011-06-27 00:00:00,1,OF,,MC,1838029,A7910,,
,MCG,,,G,0801-8500,,5110,,2011,,42.6,280736,14.7855,85.2,,,015599272,,2011-06-27 00:00:00,2,OF,,MC,1916301,A7910,,
,MCG,,,G,0801-8500,,5140,,2011,,88.28,280736,15.32,88.28,,,015643829,,2011-06-27 00:00:00,1,OF,,MC,2869101,A7910,,
,MCG,,,G,0801-8500,,5140,,2011,,76.59,280736,13.2913,76.59,,,015643827,,2011-06-27 00:00:00,1,OF,,MC,1838029,A7910,,
,MCG,,,G,MEP-003,,2910,,2011,,72.64,280832,50.4234,290.56,,,993016898,,2011-06-27 00:00:00,4,OF,,MC,191822,B0891,,
,MCG,,,G,MEP-003,,2815,,2011,,7989,280832,1386.4005,7989,,,013502206,,2011-06-27 00:00:00,1,OF,,MC,207216,B0891,,
,MCG,,,G,MEP-003,,5945,,2011,,40.15,280832,6.9676,40.15,,,013787172,,2011-06-27 00:00:00,1,OF,,MC,343546,B0891,,
,MCG,,CG,G,AAVP7,,5325,,2011,,0.14,151032,0.0243,0.14,,,007216876,,2011-04-08 00:00:00,1,OF,,MC,116293,E0846,,
,ARV,,,X,FBCB2,,,,2017,,,,41.2092,,,,,,,1,CF,,AR,,FBCB2,,
,MCG,,TG,G,MK23,,5330,,2011,,49.72,151034,17.2567,99.44,,,014463786,,2011-04-08 00:00:00,2,OF,,MC,99777,D0198,,
,MCG,,TG,G,MK23,,5930,,2011,,21.05,151034,3.653,21.05,,,014791219,,2011-04-08 00:00:00,1,OF,,MC,99813,D0198,,
,MCG,,TG,G,MK23,,5330,,2011,,49.72,151034,8.6283,49.72,,,014463786,,2011-04-08 00:00:00,1,OF,,MC,90089,D0198,,
,MCG,,,,,,1005,,2011,,2.6,151084,0.4512,2.6,,,009927302,,2011-04-08 00:00:00,1,OF,,MC,88305,E14422M,,
,MCG,,,,,,1005,,2011,,62.23,151084,10.7993,62.23,,,014420160,,2011-04-08 00:00:00,1,OF,,MC,88305,E14422M,,
,MCG,,,,,,5315,,2011,,0.02,151084,0.0035,0.02,,,010489372,,2011-04-08 00:00:00,1,OF,,MC,88305,E14422M,,
,MCG,,,,,,5360,,2011,,0.27,151128,0.0469,0.27,,,009927301,,2011-04-08 00:00:00,1,OF,,MC,88373,E01957M,,
,MCG,,,G,SWAN,,5985,,2011,,8950.2,151190,1553.2059,8950.2,,,015640952,,2011-04-08 00:00:00,1,OF,,MC,252063,A0234,,
,MCG,,TG,G,M998,,2540,,2011,,14.89,151196,2.584,14.89,,,014108794,,2011-04-08 00:00:00,1,OF,,MC,91323,D1158,,
,MCG,,TG,G,M998,,2530,,2011,,20.27,151196,3.5176,20.27,,,011892195,,2011-04-08 00:00:00,1,OF,,MC,91325,D1158,,
,MCG,,,G,AN/VRC-110,,5965,,2011,,62.03,151210,10.7646,62.03,,,000433463,,2011-04-08 00:00:00,1,OF,,MC,95866,A0097,,
,MCG,,,G,MK15,,6220,,2011,,6.57,151322,1.1401,6.57,,,007261916,,2011-04-08 00:00:00,1,OF,,MC,322675,D0877,,
,MCG,,,G,MK15,,9905,,2011,,47.15,151322,16.3647,94.3,,,002023639,,2011-04-08 00:00:00,2,OF,,MC,322675,D0877,,
,MCG,,TG,G,MK27,,2530,,2011,,1630.22,151536,282.9062,1630.22,,,014729842,,2011-04-09 00:00:00,1,OF,,MC,138118,D1062,,
,MCG,,TG,G,M1152,,5340,,2011,,3.18,151538,1.1037,6.36,,,012547189,,2011-04-09 00:00:00,2,OF,Tactical Ground Vehicle,MC,107394,D0022,,
,MCG,,TG,G,M1152,,6220,,2011,,149.16,151538,25.885,149.16,,,014087785,,2011-04-09 00:00:00,1,OF,Tactical Ground Vehicle,MC,108754,D0022,,
,MCG,,TG,G,M1152,,5340,,2011,,3.18,151538,1.1037,6.36,,,012547189,,2011-04-09 00:00:00,2,OF,Tactical Ground Vehicle,MC,108755,D0022,,
,MCG,,TG,G,M1152,,2540,,2011,,5.06,151538,0.8781,5.06,,,012102787,,2011-04-09 00:00:00,1,OF,Tactical Ground Vehicle,MC,107395,D0022,,
,MCG,,TG,G,AMK23,,5330,,2011,,6.7,151540,1.1627,6.7,,,014802335,,2011-04-09 00:00:00,1,OF,,MC,108233,D0003,,
,MCG,,TG,G,AMK23,,2920,,2011,,5710,151540,990.9059,5710,,,014730652,,2011-04-09 00:00:00,1,OF,,MC,94233,D0003,,
,MCG,,TG,G,AMK23,,3020,,2011,,1300.88,151540,225.753,1300.88,,,014808594,,2011-04-09 00:00:00,1,OF,,MC,106259,D0003,,
,MCG,,,,,,4930,,2011,,415.75,151544,72.1487,415.75,,,014591367,,2011-04-09 00:00:00,1,OF,,MC,110373,D02097K,,
,MCG,,,,,,3040,,2011,,387.41,151544,134.4612,774.82,,,012498443,,2011-04-09 00:00:00,2,OF,,MC,110373,D02097K,,
,MCG,,,,,,2540,,2011,,17.71,151544,3.0734,17.71,,,011647957,,2011-04-09 00:00:00,1,OF,,MC,110373,D02097K,,
,MCG,,TG,G,M998,,2920,,2011,,280.04,151578,48.5978,280.04,,,014912011,,2011-04-09 00:00:00,1,OF,,MC,103572,D1158,,
,MCG,,TG,G,M998,,5340,,2011,,2.08,151578,0.361,2.08,,,012559919,,2011-04-09 00:00:00,1,OF,,MC,103594,D1158,,
,MCG,,TG,G,M998,,2590,,2011,,56.68,151578,9.8362,56.68,,,014958144,,2011-04-09 00:00:00,1,OF,,MC,108240,D1158,,
,MCG,,TG,G,M998,,5340,,2011,,2.14,151578,0.7427,4.28,,,012569318,,2011-04-09 00:00:00,2,OF,,MC,103594,D1158,,
,MCG,,TG,G,M998,,5365,,2011,,5.93,151578,1.0291,5.93,,,013781755,,2011-04-09 00:00:00,1,OF,,MC,108240,D1158,,
,MCG,,,,,,1010,,2011,,185.77,151920,32.2383,185.77,,,013763342,,2011-04-10 00:00:00,1,OF,,MC,88773,E08927M,,
,MCG,,TG,G,TRUCK_UTILITY,,2815,,2011,,124.77,152130,21.6524,124.77,,,014302599,,2011-04-10 00:00:00,1,OF,,MC,93853,D0034,,
,MCG,,TG,G,TRUCK_UTILITY,,5330,,2011,,1.33,152130,0.2308,1.33,,,013788572,,2011-04-10 00:00:00,1,OF,,MC,93853,D0034,,
,MCG,,,G,5SK90,,2530,,2011,,11.43,152132,3.9671,22.86,,,011918740,,2011-04-10 00:00:00,2,OF,,MC,89132,D0012,,
,MCG,,,G,5SK90,,2530,,2011,,58.47,152132,10.1468,58.47,,,015548288,,2011-04-10 00:00:00,1,OF,,MC,89132,D0012,,
,MCG,,,G,5SK90,,2540,,2011,,16.72,152132,8.7047,50.16,,,014802005,,2011-04-10 00:00:00,3,OF,,MC,89132,D0012,,
,MCG,,,G,5SK90,,3030,,2011,,76.44,152132,106.1224,611.52,,,015316427,,2011-04-10 00:00:00,8,OF,,MC,89132,D0012,,
,MCG,,,G,5SK90,,5120,,2011,,33.05,152132,5.7355,33.05,,,013748969,,2011-04-10 00:00:00,1,OF,,MC,89132,D0012,,
,MCG,,,G,5SK90,,5120,,2011,,28.47,152132,4.9406,28.47,,,014288267,,2011-04-10 00:00:00,1,OF,,MC,89132,D0012,,
,MCG,,,G,5SK90,,5340,,2011,,3.55,152132,6.1606,35.5,,,010805508,,2011-04-10 00:00:00,10,OF,,MC,89132,D0012,,
,MCG,,,G,5SK90,,5920,,2011,,1.89,152132,1.6399,9.45,,,005396920,,2011-04-10 00:00:00,5,OF,,MC,89132,D0012,,
,MCG,,,G,5SK90,,8340,,2011,,394.74,152132,822.0319,4736.88,,,015331694,,2011-04-10 00:00:00,12,OF,,MC,89132,D0012,,
,MCG,,,G,RADIO SET,,5330,,2011,,10.36,153152,1.7979,10.36,,,013106780,,2011-04-11 00:00:00,1,OF,,MC,91233,A0067,,
,MCG,,TG,G,TRAM,,5306,,2013,"BOLT,MACHINE",26.92,2521001,185.0073,53.84,,,014701391,,2013-08-08 00:00:00,2,OD,,MC,M947003219B0EB,B0063,,
,MCG,,TG,G,TRAM,,5331,,2013,O-RING,2.44,2521001,8.3844,2.44,,,014705159,,2013-08-07 00:00:00,1,OD,,MC,M947003219B0EC,B0063,,
,MCG,,TG,G,TRAM,,4730,,2013,"CLAMP,HOSE",3.06,2521001,21.0298,6.12,,,015666878,,2013-08-07 00:00:00,2,OD,,MC,M947003219B0D7,B0063,,
,MCG,,TG,G,TRAM,,5306,,2013,"BOLT,MACHINE",9.31,2521001,31.9914,9.31,,,014754314,,2013-08-03 00:00:00,1,OD,,MC,M947003212B1A7,B0063,,
,MCG,,TG,G,TRAM,,2540,,2013,"BLADE,WINDSHIELD WIPER",36.11,2521001,124.0827,36.11,,,015665266,,2013-03-01 00:00:00,1,OD,,MC,M947003059B16Z,B0063,,
,MCG,,TG,G,TRAM,,4130,,2013,"FILTER ELEMENT,AIR CONDITIONING",23.13,2521001,79.4803,23.13,,,015537229,,2013-03-01 00:00:00,1,OD,,MC,M947003059B16S,B0063,,
,MCG,,TG,G,TRAM,,4720,,2013,"HOSE,PREFORMED",60.92,2521001,209.3359,60.92,,,015663182,,2013-03-01 00:00:00,1,OD,,MC,M947003059B16V,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"PLUG,VENT",6.11,2521001,20.9954,6.11,,,015678281,,2013-03-01 00:00:00,1,OD,,MC,M947003059B175,B0063,,
,MCG,,TG,G,TRAM,,4710,,2013,"TUBE ASSEMBLY,METAL",101.36,2521001,348.2975,101.36,,,015667362,,2013-03-01 00:00:00,1,OD,,MC,M947003059B170,B0063,,
,MCG,,TG,G,TRAM,,2530,,2013,"SEAL,BRAKES",43.23,2521001,297.0975,86.46,,,014517273,,2013-02-01 00:00:00,2,OD,,MC,M947003031B0O9,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,,395,2521001,2714.6313,790,,,,,2013-02-01 00:00:00,2,OD,,MC,M947003031B0OB,B0063,,
,MCG,,TG,G,TRAM,,5331,,2013,O-RING,4.24,2521001,14.5697,4.24,,,010953863,,2013-02-01 00:00:00,1,OD,,MC,M947003031B0O7,B0063,,
,MCG,,TG,G,TRAM,,2540,,2013,"GUARD,BRUSH,VEHICULAR",65.44,2521001,224.8677,65.44,,,015748472,,2013-03-01 00:00:00,1,OD,,MC,M947003059B179,B0063,,
,MCG,,TG,G,TRAM,,4330,,2013,"FILTER ELEMENT,FLUID",15.6,2521001,53.6054,15.6,,,015099371,,2013-03-01 00:00:00,1,OD,,MC,M947003059B16F,B0063,,
,MCG,,TG,G,TRAM,,5306,,2013,"BOLT,MACHINE",2.77,2521001,38.0736,11.08,,,015508701,,2013-03-01 00:00:00,4,OD,,MC,M947003059B16M,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,,11.46,2521001,315.0347,91.68,,,,,2013-03-01 00:00:00,8,OD,,MC,M947003059B16L,B0063,,
,MCG,,TG,G,TRAM,,0000,,2013,,7949.98,2521001,-27318.0565,-7949.98,,,,,2013-09-27 00:00:00,-1,OD,,MC,SER27003,B0063,,
,MCG,,TG,G,TRAM,,5331,,2013,O-RING,6.49,2521001,44.6024,12.98,,,015679329,,2013-05-22 00:00:00,2,OD,,MC,M947003142B0CW,B0063,,
,MCG,,TG,G,TRAM,,6220,,2013,"LAMP,LIGHT EMITTING DIODE",112.53,2521001,773.3607,225.06,,,016011588,,2013-05-24 00:00:00,2,OD,,MC,M947003144B079,B0063,,
,MCG,,TG,G,TRAM,,6220,,2013,"DIRECTIONAL LIGHT,VEHICULAR",44.22,2521001,303.9013,88.44,,,015724866,,2013-05-24 00:00:00,2,OD,,MC,M947003144B077,B0063,,
,MCG,,TG,G,TRAM,,6220,,2013,"LAMP UNIT,VEHICULAR",56.55,2521001,1165.917,339.3,,,015538836,,2013-05-24 00:00:00,6,OD,,MC,M947003144B06W,B0063,,
,MCG,,TG,G,TRAM,,5310,,2013,"NUT,SELF-LOCKING,EXTENDED WASHER,HEXAGON",0.78,2521001,10.7211,3.12,,,013317601,,2013-05-24 00:00:00,4,OD,,MC,M947003144B06T,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"BRACKET,DOUBLE ANGLE",11.89,2521001,245.1415,71.34,,,015669184,,2013-05-24 00:00:00,6,OD,,MC,M947003144B06X,B0063,,
,MCG,,TG,G,TRAM,,5310,,2013,"WASHER,FLAT",2.03,2521001,55.8046,16.24,,,015697171,,2013-09-07 00:00:00,8,OD,,MC,M947003250B00P,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"STRAP,RETAINING",120.5,2521001,414.0672,120.5,,,015672644,,2013-09-07 00:00:00,1,OD,,MC,M947003250B00M,B0063,,
,MCG,,TG,G,TRAM,,2540,,2013,"MAT,FLOOR",348.1,2521001,1196.1559,348.1,,,015672034,,2013-09-07 00:00:00,1,OD,,MC,M947003250B00J,B0063,,
,MCG,,TG,G,TRAM,,5305,,2013,"SCREW,MACHINE",0.71,2521001,9.7589,2.84,,,015707697,,2013-09-07 00:00:00,4,OD,,MC,M947003250B00Q,B0063,,
,MCG,,TG,G,TRAM,,2540,,2013,"KIT,SERVICE,INTERNA",1288.28,2521001,4426.8421,1288.28,,,015667662,,2013-09-07 00:00:00,1,OD,,MC,M947003250B00E,B0063,,
,MCG,,TG,G,TRAM,,2510,,2013,"WINDOW,VEHICULAR",1542.57,2521001,5300.6441,1542.57,,,015667634,,2013-09-07 00:00:00,1,OD,,MC,M947003250B00C,B0063,,
,MCG,,TG,G,TRAM,,5310,,2013,"WASHER,FLAT",0.95,2521001,13.0577,3.8,,,013299768,,2013-09-07 00:00:00,4,OD,,MC,M947003250B007,B0063,,
,MCG,,TG,G,TRAM,,5310,,2013,"WASHER,FLAT",0.95,2521001,13.0577,3.8,,,013284314,,2013-09-07 00:00:00,4,OD,,MC,M947003250B002,B0063,,
,MCG,,TG,G,TRAM,,5340,,2013,"PLUG,PROTECTIVE,DUST AND MOISTURE SEAL",1.19,2521001,36.8022,10.71,,,015671424,,2013-09-07 00:00:00,9,OD,,MC,M947003250B00H,B0063,,
,MCG,,TG,G,TRAM,,4720,,2013,,135,2521001,463.8927,135,,,,,2013-08-27 00:00:00,1,OD,,MC,M947003239B03W,B0063,,
,MCG,,TG,G,TRAM,,4440,,2013,"DRIER,AIR-GAS,DESICCANT",105.06,2521001,361.0116,105.06,,,015520922,,2013-08-27 00:00:00,1,OD,,MC,M947003239B03R,B0063,,
,MCG,,TG,G,TRAM,,5310,,2013,"WASHER,FLAT",1.67,2521001,45.9082,13.36,,,013291131,,2013-09-11 00:00:00,8,OD,,MC,M947003253B150,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,,4.75,2521001,32.6443,9.5,,,,,2013-04-10 00:00:00,2,OD,,MC,M947003099B1IB,B0063,,
,MCG,,TG,G,TRAM,,5331,,2013,,3.75,2521001,25.7718,7.5,,,,,2013-04-10 00:00:00,2,OD,,MC,M947003099B1IE,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,,34.95,2521001,120.0967,34.95,,,,,2013-04-10 00:00:00,1,OD,,MC,M947003099B1IF,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,GASKET,25.53,2521001,87.7273,25.53,,,015679864,,2013-04-10 00:00:00,1,OD,,MC,M947003099B1I9,B0063,,
,MCG,,TG,G,TRAM,,5330,,2013,GASKET,32.24,2521001,110.7844,32.24,,,015679462,,2013-04-10 00:00:00,1,OD,,MC,M947003099B1I5,B0063,,
,MCG,,TG,G,TRAM,,5331,,2013,,4.5,2521001,92.7785,27,,,,,2013-04-10 00:00:00,6,OD,,MC,M947003099B1ID,B0063,,
,MCG,,TG,G,TRAM,,3110,,2013,"BEARING,ROLLER,NEEDLE",57.46,2521001,592.3394,172.38,,,015676727,,2013-04-10 00:00:00,3,OD,,MC,M947003099B1HU,B0063,,
,MCG,,TG,G,TRAM,,5331,,2013,O-RING,9.16,2521001,31.476,9.16,,,015676353,,2013-04-10 00:00:00,1,OD,,MC,M947003099B1HR,B0063,,
,MCG,,TG,G,TRAM,,5331,,2013,O-RING,5.04,2521001,34.6373,10.08,,,015676294,,2013-04-10 00:00:00,2,OD,,MC,M947003099B1HO,B0063,,
,MCG,,TG,G,TRAM,,5331,,2013,O-RING,13.54,2521001,46.5267,13.54,,,015679594,,2013-04-12 00:00:00,1,OD,,MC,M947003102B01E,B0063,,
,MCG,,TG,G,TRAM,,2920,,2013,"ADJUSTING DEVICE,BELT-CHAIN TENSION",156.43,2521001,537.5314,156.43,,,015520940,,2013-06-04 00:00:00,1,OD,,MC,M947003154B0DW,B0063,,
,MCG,,TG,G,TRAM,,2520,,2013,"YOKE,UNIVERSAL JOINT,VEHICULAR",302.39,2521001,1039.0853,302.39,,,015665479,,2013-06-04 00:00:00,1,OD,,MC,M947003154B0DX,B0063,,
